sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,emotion
1362,164.0684,276.2133,239.1821,0.024826,1.06625,1639.608,3040.723,Disgust
1363,175.7405,262.4452,229.9648,0.005697,1.23025,1067.499,3291.881,Disgust
1364,154.2084,320.7946,244.4084,0.004545,1.14825,3362.366,4594.492,Disgust
1365,157.431,326.6476,237.2015,0.00657,1.39425,1220.693,3469.101,Disgust
1366,141.5695,280.2275,219.336,0.004264,1.23025,540.5963,2337.648,Disgust
1367,157.4719,341.1231,257.4129,0.012922,1.640375,2646.398,3673.887,Disgust
1368,135.5916,272.7456,213.2026,0.00085,1.14825,225.1004,2761.164,Disgust
1369,164.3741,502.5883,350.2875,0.002524,1.14825,543.7451,4687.54,Disgust
1370,148.2444,341.5513,238.8441,0.004203,1.829688,3121.129,3765.53,Disgust
1371,190.4591,295.8675,257.0878,0.013931,1.476313,1038.013,2015.011,Disgust
1372,200.581,333.296,296.7151,0.008993,0.902188,1301.507,2488.799,Disgust
1373,126.0077,282.5901,206.1784,0.001156,1.23025,1570.111,3734.356,Disgust
1374,186.3982,287.4036,238.6719,0.009805,1.394313,1938.068,4548.513,Disgust
1375,138.5705,264.1648,208.4275,0.006254,1.394313,2417.493,4896.069,Disgust
1376,130.8799,189.2298,163.8688,0.00243,1.312313,633.5566,2125.081,Disgust
1377,143.0229,260.4352,220.3076,0.004247,1.476313,1793.886,2624.678,Disgust
1378,176.9809,253.0713,211.4684,0.005333,0.902188,2580.199,4073.792,Disgust
1379,182.8637,267.2298,244.2363,0.001719,1.558313,3346.293,4531.008,Disgust
1380,146.0248,294.4522,180.9066,0.001142,0.902188,758.7819,1625.77,Disgust
1381,116.2137,151.5526,132.1225,0.000184,1.31225,1104.244,2493.87,Disgust
1382,146.3217,188.552,169.1325,0.000632,0.820188,589.3466,2478.775,Disgust
1383,116.1288,191.4357,146.2012,0.00298,1.394313,993.4875,1792.124,Disgust
1384,216.7885,269.5845,238.6725,0.009093,1.06625,1191.856,1689.709,Disgust
1385,210.1825,263.075,241.6143,0.001644,1.230313,1905.168,4426.471,Disgust
1386,137.9473,243.1255,210.4662,0.005497,1.23025,1172.096,2809.019,Disgust
1387,137.9046,280.4025,220.8292,0.014128,1.31225,1126.799,2066.015,Disgust
1388,149.6285,256.7983,199.7595,0.014628,1.722375,1824.881,4011.427,Disgust
1389,122.0076,238.0395,173.6704,0.00669,1.558313,2401.752,4598.895,Disgust
1390,144.2048,233.9396,180.5643,0.000543,1.722375,2161.977,4438.831,Disgust
1391,136.7352,209.8457,172.9985,0.010549,1.476375,2421.251,4757.321,Disgust
1392,151.1617,265.6782,224.4715,0.015167,1.476313,2686.22,5045.455,Disgust
1393,291.5907,320.4531,309.1445,0.000879,1.968438,2337.344,4350.904,Disgust
1394,180.6918,286.1559,248.8984,0.014271,1.31225,2715.226,4862.326,Disgust
1395,157.5902,294.4101,217.0365,0.023491,1.886438,2121.61,4721.306,Disgust
1396,153.3467,350.1074,254.8384,0.015343,1.31225,1021.178,3557.21,Disgust
1397,116.4851,195.6479,152.2605,0.000659,1.23025,2408.488,N/A,Disgust
1398,98.23807,591.2895,173.0485,0.002351,1.558375,740.6037,2690.441,Disgust
1399,134.0835,152.6971,144.7789,0.000778,1.640375,1015.145,3476.189,Disgust
1400,114.5656,166.5829,144.0477,0.000332,1.476313,1254.927,2156.817,Disgust
1401,210.0821,462.8029,343.6969,0.013031,2.2965,1324.178,2278.522,Disgust
1402,78.76948,597.0779,343.44,0.005681,2.2965,544.1053,2335.164,Disgust
1403,242.1565,596.2626,382.1238,0.012757,2.770375,801.0471,2572.51,Disgust
1404,174.7385,593.5588,371.8892,0.008478,2.332938,1057.276,2512.701,Disgust
1405,115.9531,513.4759,356.0973,0.001607,2.041375,1540.31,2780.256,Disgust
1406,211.9871,538.4418,336.3508,0.004283,2.2965,687.8839,2849.808,Disgust
1407,285.0854,594.1345,435.2448,0.005634,2.733938,585.6075,2634.666,Disgust
1408,200.1715,597.5459,372.8401,0.004801,2.84325,411.7704,2420.841,Disgust
1409,221.4512,440.7444,333.0179,0.0087,3.353625,700.9098,2624.335,Disgust
1410,81.85825,575.6324,399.9718,0.002781,2.916188,725.2762,2546.045,Disgust
1411,105.8399,399.8138,262.7513,0.005612,2.733875,849.163,2172.302,Disgust
1412,97.37393,490.1942,316.8895,0.00575,3.353563,1334.9,3491.099,Disgust
1413,127.1717,418.5554,289.5191,0.007735,2.952625,2019.996,N/A,Disgust
1414,77.33663,342.3433,250.2596,0.002641,2.770375,718.3466,2574.622,Disgust
1415,78.68534,418.3421,311.3935,0.006141,2.624625,1034.191,3970.972,Disgust
1416,84.11973,533.2721,403.4971,0.003078,3.062,808.2992,2505.08,Disgust
1417,127.4765,568.2727,308.7369,0.00195,2.952625,1023.363,2922.943,Disgust
1418,128.3732,395.6716,280.5327,0.001246,3.062,381.6303,2958.403,Disgust
1419,258.5588,413.691,316.8693,0.001517,2.2965,559.9755,3477.412,Disgust
1420,190.6947,418.922,291.6402,0.001289,2.51525,317.3859,3185.761,Disgust
1421,120.2067,502.2913,236.3045,0.000977,2.187125,1466.075,3392.261,Disgust
1422,272.0372,593.3961,379.1505,0.000821,2.870625,1934.536,4446.177,Disgust
1423,104.6345,346.871,228.2683,0.000702,2.460563,414.9432,2920.098,Disgust
1424,257.5589,419.5706,328.424,0.001059,1.968375,2081.55,3481.962,Disgust
1425,239.07,475.7364,298.4716,0.00044,2.2145,1096.158,3108.211,Disgust
1426,122.9879,462.0201,257.632,0.000519,1.804375,1037.745,3950.828,Disgust
1427,300.8829,484.3289,379.465,0.002359,2.1325,924.5085,4157.223,Disgust
1428,267.7933,435.0625,358.3563,0.004891,2.788625,814.7233,2716.462,Disgust
1429,309.3857,486.1478,420.2224,0.011879,1.929313,3231.883,4331.717,Disgust
1430,231.2773,589.5383,353.7096,0.058885,1.541688,2340.909,3204.991,Disgust
1431,136.0376,332.9265,276.0201,0.00321,1.804375,296.0466,2398.072,Disgust
1432,218.3648,391.4146,333.4602,0.003925,2.214438,704.0497,2385.177,Disgust
1433,243.6683,314.0408,303.0288,0.00106,2.3785,913.9995,2741.277,Disgust
1434,166.086,398.2411,361.4571,0.003299,2.2145,809.5859,2494.034,Disgust
1435,280.274,594.7663,421.0055,0.001128,2.788625,1421.58,4425.83,Disgust
1436,320.067,438.1083,380.3663,0.008859,1.476313,847.1347,2471.838,Disgust
1437,248.6985,518.9636,349.5699,0.005022,2.5425,1039.855,3126.561,Disgust
1438,162.5566,509.3588,344.2034,0.003385,1.968438,1405.799,3105.951,Disgust
1439,214.4049,494.4285,376.1032,0.00422,2.870625,1982.054,4166.037,Disgust
1440,204.5864,583.8664,294.8092,0.000509,2.132438,929.8741,2760.951,Disgust
1441,226.5815,470.2858,311.4559,0.004384,1.968375,670.7545,2245.416,Disgust
1442,123.6331,546.5882,340.8967,0.003161,1.968438,1492.604,3239.928,Disgust
1443,297.9496,381.6894,322.0323,0.000533,2.2965,875.8057,2690.579,Disgust
1444,264.0559,470.4353,327.897,0.000624,2.132438,1554.855,2912.284,Disgust
1445,79.96936,312.029,268.193,0.00162,1.886375,638.9825,2003.331,Disgust
1446,135.6254,354.8378,294.3187,0.005256,2.1325,795.7745,2505.308,Disgust
1447,104.2309,372.0827,280.9058,0.003241,2.050438,950.8775,3165.792,Disgust
1448,250.9508,427.2844,323.6008,0.003944,2.378563,907.5704,2421.458,Disgust
1449,234.5479,292.1534,275.5702,0.002607,2.378563,1836.715,4257.089,Disgust
1450,218.602,323.2767,286.0707,0.005184,2.050438,622.155,2891.766,Disgust
1451,200.876,509.1518,333.6177,0.014404,2.365438,1429.892,3813.067,Disgust
1452,210.5017,578.9309,393.0338,0.056807,2.82325,1253.994,3282.814,Disgust
1453,246.4575,576.1694,357.093,0.131683,2.518063,1598.563,3402.615,Disgust
1454,284.407,597.5069,421.5964,0.054306,2.289125,877.1213,2614.723,Disgust
1455,222.292,546.4858,380.0018,0.012288,1.983875,982.6287,2932.965,Disgust
1456,273.3746,578.781,414.952,0.029705,1.602375,1731.945,2919.717,Disgust
1457,272.255,408.3696,334.1536,0.056152,2.441688,1731.446,3632.556,Disgust
1458,238.3527,585.2983,383.4316,0.11377,2.060188,1615.772,3532.612,Disgust
1459,247.9172,582.6625,392.7415,0.103228,1.907625,492.2228,2495,Disgust
1460,205.1661,491.646,368.1947,0.018238,2.060188,780.4792,2710.956,Disgust
1461,300.2378,536.1976,411.1098,0.115981,1.94575,868.3709,2135.747,Disgust
1462,300.934,586.5222,405.7779,0.070257,2.060188,339.7798,2488.517,Disgust
1463,301.7694,591.9608,460.2356,0.065694,2.44175,2600.16,4289.772,Disgust
1464,304.1939,599.9673,414.6353,0.014925,1.907625,632.5113,3231.439,Disgust
1465,292.3073,577.5037,413.1598,0.117315,1.983938,630.2842,2742.455,Disgust
1466,245.638,597.269,399.2632,0.103954,2.060188,1491.861,3549.303,Disgust
1467,300.7541,592.4159,435.4755,0.098994,2.1365,1982.925,4582.829,Disgust
1468,281.4067,583.3529,374.5585,0.064504,2.289125,523.3673,2683.217,Disgust
1469,251.3153,599.7113,387.9898,0.057629,2.060188,1745.649,3375.109,Disgust
1470,218.7966,513.739,359.6441,0.010145,1.297188,405.7481,3140.456,Disgust
1471,229.0209,511.7202,355.65,0.049605,1.831313,1211.733,2096.244,Disgust
1472,244.2416,552.7128,436.8019,0.058604,1.526063,1799.164,2907.281,Disgust
1473,253.2759,594.0607,426.2547,0.032347,1.545188,530.9555,2975.313,Disgust
1474,286.8662,595.3687,433.2048,0.032243,1.94575,455.8759,2567.144,Disgust
1475,286.1687,585.7009,421.2421,0.050816,1.755,1594.462,3515.311,Disgust
1476,271.943,586.4938,445.774,0.084134,1.602375,981.0281,3318.69,Disgust
1477,302.4388,594.0977,410.5021,0.072019,1.83125,1188.616,3154.466,Disgust
1478,270.5667,599.7406,407.6182,0.021138,1.755,665.3013,2497.045,Disgust
1479,269.7835,597.5687,348.4496,0.030976,1.83125,410.284,2898.231,Disgust
1480,109.3255,595.4534,379.4255,0.011405,1.602375,447.3989,1880.866,Disgust
1481,305.54,596.9335,402.8256,0.073392,1.983938,236.3701,3174.091,Disgust
1482,280.0974,580.761,372.7643,0.084307,1.983875,1485.425,3704.91,Disgust
1483,270.2675,594.9597,403.8856,0.021141,1.831313,382.094,2649.791,Disgust
1484,302.949,597.6763,409.5978,0.029876,1.831313,847.7461,2149.568,Disgust
1485,238.7083,595.8758,417.9865,0.010807,1.983938,1434.124,3440.252,Disgust
1486,255.6585,598.407,401.3886,0.03103,1.602375,1235.317,1686.815,Disgust
1487,306.8649,598.2855,400.9077,0.046328,1.83125,1165.448,2353.234,Disgust
1488,301.5014,595.9676,419.8753,0.017322,1.986063,2087.355,4745.982,Disgust
1489,273.1369,590.238,452.1412,0.031138,1.527688,796.3249,1242.163,Disgust
1490,212.8153,599.3479,380.0963,0.016497,2.138813,1721.072,3708.234,Disgust
1491,192.7128,573.807,351.7787,0.017729,2.215188,619.7258,2399.173,Disgust
1492,287.0919,588.2209,369.482,0.012438,1.986063,2698.604,4970.975,Disgust
1493,362.7699,577.4701,438.2549,0.008249,1.756875,612.3257,2653.445,Disgust
1494,288.3786,592.662,383.0034,0.036314,1.986063,1670.806,3405.11,Disgust
1495,331.7383,590.9587,460.5043,0.031279,2.062438,2085.371,4519.273,Disgust
1496,272.3525,588.2369,367.0526,0.028074,2.215188,1797.41,3823.642,Disgust
1497,213.9459,598.4544,359.4604,0.012641,2.062375,1179.566,1385.047,Disgust
1498,237.3165,594.7292,394.1177,0.029748,1.756813,1321.316,4010.814,Disgust
1499,282.0776,574.0593,336.2844,0.028174,1.527688,1132.263,3482.215,Disgust
1500,287.3609,599.7275,385.1277,0.107241,1.83325,1534.796,2871.334,Disgust
1501,102.0313,151.124,125.3409,0.0279,1.906938,1222.749,3350.697,Neutral
1502,99.46451,120.8634,111.6828,0.015833,1.564625,267.4783,2807.818,Neutral
1503,77.82754,136.3598,116.566,0.01086,1.499438,381.1243,2272.671,Neutral
1504,109.7442,448.7625,132.3105,0.00891,1.238688,686.9998,1390.664,Neutral
1505,90.21025,136.54,116.43,0.011022,1.695,1986.336,3510.411,Neutral
1506,86.51649,124.5731,110.6394,0.006972,1.303875,1994.895,4856.75,Neutral
1507,115.1095,132.7769,122.6039,0.022452,2.061875,429.3701,1806.174,Neutral
1508,100.4382,131.0489,116.246,0.004529,0.797625,698.217,3848.879,Neutral
1509,98.9736,123.059,111.8398,0.021079,1.431875,2455.938,4971.659,Neutral
1510,103.5622,156.1887,129.5411,0.008477,1.10825,656.1445,1335.7,Neutral
1511,99.86719,124.6057,113.5808,0.009945,1.499438,230.5612,2870.212,Neutral
1512,98.30599,133.6589,113.9886,0.010251,1.629813,1867.959,3749.223,Neutral
1513,98.31711,558.1092,183.7458,0.009969,1.825438,1904.468,4064.107,Neutral
1514,95.30004,136.309,116.522,0.008458,1.303875,3045.848,4676.702,Neutral
1515,96.3806,128.9678,113.9186,0.008265,1.303875,413.3265,2838.64,Neutral
1516,93.76132,125.0447,107.9981,0.007592,1.173438,264.0465,3330.96,Neutral
1517,82.73802,142.6795,114.4745,0.011176,1.629875,1387.026,3153.044,Neutral
1518,79.77877,591.656,134.1806,0.008364,1.4995,270.3547,2356.367,Neutral
1519,77.28804,150.6198,127.7369,0.009217,1.369125,2547.515,3871.12,Neutral
1520,102.4154,145.9889,119.0859,0.006584,1.645938,1350.163,4011.577,Neutral
1521,97.85162,128.5343,111.4322,0.012277,1.303875,264.9133,2608.789,Neutral
1522,104.3853,148.919,116.1832,0.004753,1.369063,2260.346,4781.144,Neutral
1523,101.6791,121.5633,109.5111,0.010751,1.629813,1711.313,3743.757,Neutral
1524,102.7875,576.0579,162.4949,0.011072,2.021063,276.3967,2604.881,Neutral
1525,106.5786,133.615,117.8809,0.010087,1.695063,268.3485,2406.924,Neutral
1526,75.38189,132.8218,120.072,0.008989,1.1735,260.2443,2220.792,Neutral
1527,102.218,126.4938,112.2107,0.008312,1.369063,494.6893,2497.983,Neutral
1528,111.1244,127.3701,116.0391,0.006236,1.564688,247.0665,1758.887,Neutral
1529,104.2931,120.4224,112.3777,0.006087,1.369063,2522.584,4024.504,Neutral
1530,99.68499,137.0432,119.6073,0.009446,1.303875,557.0842,2512.872,Neutral
1531,95.45348,117.27,105.9249,0.010628,1.564625,844.9139,1315.618,Neutral
1532,92.7532,130.6272,107.6694,0.012368,2.08625,1607.307,2935.139,Neutral
1533,97.22595,153.9459,124.2117,0.012754,1.499438,1145.251,3883.915,Neutral
1534,92.20465,122.1343,108.9854,0.010784,1.499438,1909.305,3604.667,Neutral
1535,112.7183,532.344,170.5681,0.011504,1.448375,462.4534,2047.36,Neutral
1536,97.1151,113.2847,104.2996,0.007854,1.303875,757.3112,1472.92,Neutral
1537,94.03118,116.1664,107.5576,0.008995,1.564625,297.6656,2283.918,Neutral
1538,96.90988,114.1672,106.7073,0.009048,1.695,744.0135,1482.373,Neutral
1539,103.5099,134.702,119.2739,0.006913,1.238688,274.0529,3766.402,Neutral
1540,86.2004,568.1946,166.9302,0.007591,1.695063,1067.906,3716.719,Neutral
1541,83.10451,133.0264,114.6631,0.008499,1.564688,864.9561,3017.586,Neutral
1542,89.66337,132.4801,106.9872,0.009861,1.890625,1496.038,4213.464,Neutral
1543,113.6992,129.083,120.0712,0.007181,1.499438,2544.593,5060.846,Neutral
1544,99.47827,140.9975,109.6646,0.008036,1.629813,2454.58,4211.526,Neutral
1545,96.5587,144.9532,121.2903,0.010921,1.369063,3451.915,4685.932,Neutral
1546,78.18038,533.0481,138.2447,0.008888,1.760188,1340.149,2325.142,Neutral
1547,96.31036,114.3904,107.12,0.008372,1.43425,1108.644,4047.392,Neutral
1548,94.25201,111.8068,102.7876,0.008332,1.47775,1180.595,3021.712,Neutral
1549,90.19238,141.9576,116.8581,0.010045,1.43425,838.8073,3231.872,Neutral
1550,91.1458,458.5877,146.4681,0.007468,1.645938,1626.131,4096.397,Neutral
1551,95.35757,109.6921,101.3293,0.000161,60,2069.081,4318.422,Neutral
1552,102.2498,120.5212,107.166,0.0001,60,1761.039,3616.552,Neutral
1553,108.4957,131.932,115.8351,0.000119,60,2356.379,4132.959,Neutral
1554,104.128,116.7982,108.233,0.0000778,60,1838.819,3481.846,Neutral
1555,106.1147,112.4361,108.9151,0.0000802,60,1380.596,3487.96,Neutral
1556,N/A,N/A,N/A,0.0000659,60,1365.789,3456.34,Neutral
1557,N/A,N/A,N/A,0.0000935,60,1868.019,3967.147,Neutral
1558,98.49764,113.2401,106.981,0.000111,60,1783.863,3982.183,Neutral
1559,90.7194,122.9547,107.0651,0.000144,60,1311.09,3221.429,Neutral
1560,89.49796,120.8927,103.7754,0.000135,60,2257.245,4587.823,Neutral
1561,87.31788,125.0121,104.4297,0.000194,60,1557.128,3352.038,Neutral
1562,93.3212,117.8085,107.3009,0.000221,60,627.0086,2564.667,Neutral
1563,95.73591,133.9668,109.6884,0.000187,60,1571.038,3642.523,Neutral
1564,95.64542,132.2964,113.785,0.000229,60,649.8779,2438.328,Neutral
1565,86.30633,166.575,119.8572,0.000192,60,2252.929,4362.842,Neutral
1566,92.34406,117.8957,105.7346,0.000242,60,1283.129,3386.775,Neutral
1567,83.05758,123.4179,102.0326,0.000215,60,1383.883,3444.5,Neutral
1568,102.2173,153.0857,123.4761,0.000153,60,2031.127,4187.732,Neutral
1569,107.659,143.7037,125.3123,0.00021,60,578.5012,2396.475,Neutral
1570,96.96551,129.7876,116.3598,0.000152,60,1792.956,3519.736,Neutral
1571,94.35067,143.4203,117.1287,0.000126,60,1483.964,3511.607,Neutral
1572,96.53461,124.4895,109.5814,0.000171,60,1262.643,3299.096,Neutral
1573,100.7596,121.1154,114.4181,0.000121,60,1441.245,3499.294,Neutral
1574,99.59613,568.0417,200.7926,0.000232,60,1251.822,3314.337,Neutral
1575,96.95611,124.8783,108.0028,0.000111,60,2284.761,4563.813,Neutral
1576,89.48341,112.2491,104.9724,0.000131,60,2299.9,3946.271,Neutral
1577,102.494,543.1864,154.9789,0.001027,60,2501.578,4477.62,Neutral
1578,104.0748,143.8496,118.7481,0.000273,60,594.5044,2560.791,Neutral
1579,89.2788,122.9244,100.6531,0.000207,60,2195.825,4338.049,Neutral
1580,91.09912,137.6904,111.8372,0.000153,60,645.192,2831.536,Neutral
1581,83.88193,129.6231,104.5057,0.000115,60,1171.224,3153.548,Neutral
1582,93.54264,118.3093,101.7011,0.000113,60,1275.325,3207.118,Neutral
1583,91.85115,131.8601,114.7524,0.000119,60,1538.802,3431.473,Neutral
1584,87.90236,116.6308,103.1591,0.00016,60,1054.096,3122.269,Neutral
1585,97.23884,591.9359,144.8406,0.000475,60,2209.789,3760.772,Neutral
1586,75.703,400.7627,114.4966,0.000425,60,1871.519,3640.873,Neutral
1587,102.9646,277.9165,155.237,0.003494,60,2156.628,3936.026,Neutral
1588,91.22203,117.8478,105.0454,0.000221,60,2219.532,4634.73,Neutral
1589,107.8929,143.7663,124.2199,0.000284,60,2079.214,4432.975,Neutral
1590,92.4044,142.1602,107.8736,0.000335,60,1521.766,3519.397,Neutral
1591,84.25735,563.8196,111.7587,0.000256,60,554.0395,2563.204,Neutral
1592,108.3735,154.6293,127.8174,0.00034,60,1954.759,4315.034,Neutral
1593,96.2681,142.9626,114.7406,0.000242,60,478.6804,2596.024,Neutral
1594,94.66317,176.8115,126.8812,0.000206,60,659.2469,2547.064,Neutral
1595,93.00866,555.0027,147.3387,0.000345,60,2100.898,4474.97,Neutral
1596,103.4506,588.1704,173.9879,0.000868,60,2105.057,4100.53,Neutral
1597,97.01721,152.1591,110.1818,0.000193,60,1153.614,3549.386,Neutral
1598,100.6247,134.9675,115.481,0.000444,60,302.2106,2169.198,Neutral
1599,91.54031,128.6725,102.1354,0.000302,60,1893.471,4011.968,Neutral
1600,75.47146,132.4873,104.0653,0.000677,60,1190.853,2975.208,Neutral
1601,100.5261,163.5992,136.1347,0.001385,0.98425,2587.121,4189.007,Neutral
1602,98.93789,162.5509,130.65,0.00472,1.14825,604.6103,2026.069,Neutral
1603,103.6945,160.1453,134.1479,0.00162,1.31225,2853.703,3947.051,Neutral
1604,109.5662,142.9169,132.7043,0.002955,1.06625,658.5443,4022.588,Neutral
1605,108.8492,206.2128,137.9011,0.001498,0.902188,2079.983,4502.271,Neutral
1606,100.2423,556.9765,142.2978,0.00113,1.476313,614.6561,2914.199,Neutral
1607,136.5064,593.5646,318.6136,0.00769,1.312313,1966.063,4508.549,Neutral
1608,102.6767,145.2824,124.212,0.001759,1.394313,2268.847,4065.653,Neutral
1609,108.4627,140.9061,121.5497,0.001814,1.14825,1823.579,3763.007,Neutral
1610,107.6268,145.5264,124.5256,0.000986,1.804438,527.705,2060.412,Neutral
1611,100.8778,145.5031,121.0022,0.001363,1.14825,759.4965,990.0761,Neutral
1612,100.8631,144.9723,124.3306,0.001544,1.476313,891.8634,2192.135,Neutral
1613,109.7039,150.6365,136.9982,0.001323,1.722375,1879.068,4352.405,Neutral
1614,75.24819,146.5029,121.6869,0.000488,1.312313,2911.327,3983.463,Neutral
1615,104.6654,144.0416,121.6876,0.00148,2.132438,1840.539,4383.352,Neutral
1616,101.2529,138.1771,120.7018,0.00323,1.31225,1283.721,3298.559,Neutral
1617,108.036,150.5722,123.5078,0.000787,1.476313,644.445,4241.513,Neutral
1618,109.6138,134.2669,124.4201,0.000405,1.312313,245.7911,2419.467,Neutral
1619,111.3877,134.6698,125.6765,0.000283,0.738188,800.3709,2425.741,Neutral
1620,107.9921,140.3035,123.603,0.000438,1.31225,2806.52,3976.224,Neutral
1621,106.9352,139.7982,121.1166,0.001494,1.884188,2319.042,4371.194,Neutral
1622,110.4416,122.7259,116.3351,0.000239,1.065,1134.39,2154.711,Neutral
1623,111.8343,125.9141,119.7536,0.000373,0.81925,423.7148,1926.36,Neutral
1624,112.6217,131.637,120.08,0.000545,1.802313,2340.602,4393.253,Neutral
1625,107.2179,129.5632,117.9358,0.000472,1.31075,2476.853,4388.167,Neutral
1626,108.1194,141.31,125.7813,0.00091,1.310813,760.8842,1599.013,Neutral
1627,103.1981,150.4908,119.2865,0.000899,1.474625,1740.267,2659.259,Neutral
1628,101.1472,143.2929,118.6694,0.000364,1.39275,655.3808,2354.176,Neutral
1629,103.3782,144.6277,119.8608,0.00136,1.392688,2330.515,4777.067,Neutral
1630,98.29629,149.084,124.8175,0.00084,1.392688,659.7997,3013.025,Neutral
1631,105.2398,140.7048,119.34,0.000653,1.5565,959.1557,3894.533,Neutral
1632,105.8135,141.6231,123.8776,0.000655,1.802375,1794.671,3984.437,Neutral
1633,105.2299,134.5411,119.4637,0.000492,1.88425,1053.121,1508.656,Neutral
1634,110.0139,140.6495,130.0881,0.000665,1.065,2356.398,4663.567,Neutral
1635,112.1869,138.3354,126.8378,0.000297,1.802313,2925.877,4179.138,Neutral
1636,114.025,131.2365,124.2552,0.00188,1.228875,1658.662,4047.579,Neutral
1637,95.93416,138.4199,122.4746,0.000444,1.6385,911.5267,1084.954,Neutral
1638,105.9243,135.5496,119.5421,0.000339,1.474625,2181.888,4634.745,Neutral
1639,108.6332,579.2552,172.4878,0.000551,2.048063,2076.616,4204.623,Neutral
1640,113.752,139.6505,126.4227,0.000393,2.048063,1948.897,3164.225,Neutral
1641,107.7633,133.3227,120.3587,0.000676,1.392688,2354.917,4385.324,Neutral
1642,104.5817,561.9631,140.0489,0.000494,1.966125,1548.132,3546.189,Neutral
1643,75.49546,576.2559,189.3835,0.000389,1.556563,1562.326,4684.429,Neutral
1644,110.9631,554.0889,150.6423,0.000541,1.310813,2730.673,N/A,Neutral
1645,101.7382,134.3774,116.4676,0.000977,1.228875,632.297,2982.972,Neutral
1646,105.6218,508.1202,142.3698,0.000996,1.802313,2351.609,4499.461,Neutral
1647,103.624,132.5048,118.3931,0.000494,1.392688,254.3177,1919.288,Neutral
1648,116.1865,300.0971,132.8161,0.000667,1.556563,1600.848,4117.188,Neutral
1649,106.3679,135.1873,118.2997,0.002901,1.884188,605.4917,2392.19,Neutral
1650,100.39,131.376,114.2339,0.000547,2.130063,2010.484,3955.851,Neutral
1651,76.91909,203.1165,158.1117,0.000505,1.722375,663.1945,2448.965,Neutral
1652,153.0694,195.7043,171.6978,0.000495,2.041313,1127.211,2622.076,Neutral
1653,149.9588,223.7233,188.8073,0.000818,1.555313,680.5073,2181.712,Neutral
1654,143.689,207.9714,180.0847,0.000482,2.187188,781.5057,1764.262,Neutral
1655,125.4177,211.9932,181.7792,0.000614,1.312313,1114.07,2105.234,Neutral
1656,164.0071,211.5283,183.9227,0.000253,1.31225,2239.262,4386.35,Neutral
1657,170.1364,552.0432,250.6403,0.000439,2.050438,753.04,2298.01,Neutral
1658,134.4356,183.0219,163.2095,0.000281,2.050438,724.2175,2601.2,Neutral
1659,130.9655,191.2467,171.2444,0.000453,1.968438,836.8827,2695.767,Neutral
1660,77.01224,185.9371,151.898,0.000214,1.394313,1329.256,3997.474,Neutral
1661,146.1622,190.8658,170.8113,0.000564,1.722375,615.8277,2754.035,Neutral
1662,138.0786,182.4643,158.9674,0.000395,1.06625,1027.635,3602.41,Neutral
1663,76.03394,184.207,160.029,0.000296,1.558313,2341.454,4300.928,Neutral
1664,126.4025,197.4287,163.4877,0.000234,1.968438,736.7422,2505.295,Neutral
1665,134.8538,195.1169,163.5519,0.000452,1.558313,790.2418,4001.373,Neutral
1666,147.7463,186.6759,169.597,0.000465,1.476375,561.8723,4285.427,Neutral
1667,143.1105,201.388,163.6802,0.000656,1.312313,845.3904,1865.768,Neutral
1668,154.3678,185.4918,174.1747,0.00038,1.312313,400.2697,2488.126,Neutral
1669,144.7121,204.9957,182.4591,0.00053,1.8955,718.458,2428.32,Neutral
1670,127.5649,193.5109,161.8454,0.000349,1.804438,907.8483,2588.13,Neutral
1671,133.1744,214.0432,157.1689,0.000473,1.476313,1096.195,1870.947,Neutral
1672,149.7795,199.9562,172.14,0.000269,1.394313,1251.537,2689.134,Neutral
1673,85.74943,187.2561,158.3583,0.000392,1.558375,952.7037,2078.51,Neutral
1674,142.2024,189.4546,163.1941,0.00033,1.476313,337.4125,2361.624,Neutral
1675,129.4314,217.1614,168.9732,0.000569,1.640375,834.3439,3098.402,Neutral
1676,89.42981,189.2557,163.9697,0.000438,1.968438,895.1254,2837.472,Neutral
1677,144.1714,217.2753,183.0502,0.000348,1.476313,2184.397,4034.664,Neutral
1678,133.8757,207.0372,171.8652,0.000278,1.558313,885.1948,1962.658,Neutral
1679,77.58679,202.6217,163.1178,0.000554,1.476313,671.4016,3441.387,Neutral
1680,127.0921,209.5741,178.7476,0.000521,1.476313,485.4435,1601.358,Neutral
1681,88.32779,176.691,157.6392,0.000294,1.31225,1110.94,2548.208,Neutral
1682,137.7641,201.3316,164.3625,0.000515,1.06625,810.9742,4352.875,Neutral
1683,142.2036,202.1028,169.571,0.000563,1.558375,852.3397,2187.243,Neutral
1684,149.1187,192.3981,176.3823,0.000618,1.558313,1234.322,1663.755,Neutral
1685,149.8193,197.1117,184.7349,0.000299,1.640375,1727.234,3495.995,Neutral
1686,136.6701,180.1647,157.9237,0.00022,1.558375,858.4597,2673.346,Neutral
1687,132.6886,192.74,161.2538,0.000308,1.722375,1295.113,3303.181,Neutral
1688,125.0975,193.3373,165.7106,0.000515,2.378563,802.3615,2806.914,Neutral
1689,145.988,198.0076,172.9146,0.000399,1.640375,1600.739,3567.779,Neutral
1690,148.8742,201.3469,177.532,0.000213,1.476313,679.8316,2595.299,Neutral
1691,140.3637,175.4409,159.4117,0.0004,0.902188,781.974,3772.357,Neutral
1692,145.4071,193.2873,167.7284,0.000568,1.23025,681.833,2110.309,Neutral
